61	-0.12666	0.620568	0.295681	0.454813	1.212352
62	-0.070276	-0.129928	0.037392	0.149465	1.14979
63	-0.055364	-0.139683	0.399049	0.13648	1.220054
64	0.640066	0.1553	-0.23826	0.970829	0.08411
65	1.21438	0.111385	0.152686	0.206094	-0.076585
66	-0.007045	0.250645	0.726039	0.20349	-0.099438
67	0.777308	-0.091044	-0.37714	0.040329	-0.028333
68	-0.338074	0.104176	1.180128	0.166106	-0.561469
69	-0.244142	0.090773	0.427762	1.129406	0.245274
70	1.093383	0.058479	0.535455	-0.02542	-0.10244
71	0.656813	0.104921	-0.344429	0.102288	-0.075899
72	-0.455314	0.025136	0.054367	-0.177162	1.199186
73	0.02606	0.155696	1.263153	-0.036972	-0.102967
74	-0.162228	0.916541	-0.061189	-0.183204	0.251428
75	0.132462	0.021078	-0.166069	0.895796	-0.17181
76	0.419224	-0.126839	0.332827	-0.121481	1.168873
77	1.033493	0.030731	-0.09903	-0.115577	0.215495
78	1.151151	-0.072146	0.05726	0.457131	-0.075412
79	0.430348	0.326527	0.224406	-0.066809	1.13517
80	1.102081	-0.007305	-0.066381	0.173962	0.06226
81	0.848526	0.451478	0.056541	-0.064829	0.056259
82	-0.224339	0.049541	0.699965	-0.208145	-0.352415
83	0.167289	0.266458	0.083818	0.340358	0.944309
84	0.055186	-0.098205	1.176023	-0.211784	0.015748
85	-0.389947	0.939086	0.237488	-0.150591	0.10552
86	-0.044322	0.103227	0.964794	-0.108807	0.031633
87	0.078872	0.027218	1.403499	0.034408	0.124059
88	1.509519	0.240278	-0.184862	-0.451797	0.167685
89	0.181559	1.158382	-0.424899	-0.099661	-0.056339
90	0.731223	0.40981	0.052433	1.195624	0.057548
91	0.466511	-0.038646	-0.035759	0.065186	0.901327
92	0.787243	-0.255396	-0.131202	0.219225	-0.337036
93	0.128627	1.012598	0.18412	0.096119	0.237812
94	-0.474733	0.040679	0.011466	1.003097	0.395842
95	-0.204049	0.925602	-0.017888	0.051876	-0.369922
96	-0.049243	-0.11853	0.786593	-0.132484	-0.068989
97	0.009153	-0.034841	1.204021	0.031017	0.12672
98	0.092908	1.093735	-0.0448	-0.158628	0.188815
99	-0.289692	0.442439	-0.170926	0.107114	1.123924
100	-0.061237	1.194919	-0.22218	0.135637	0.352405
101	0.251205	0.058845	0.667045	0.229852	-0.015985
102	-0.577358	-0.156518	-0.084772	1.05971	-0.072963
103	0.059073	-0.088172	0.948234	-0.008066	0.071801
104	1.359696	0.366248	0.197953	0.122744	0.208122
105	-0.045755	0.115442	0.159073	0.847074	0.196131
106	0.052128	0.737312	0.116694	0.184774	-0.260578
107	1.258623	-0.130513	-0.315365	0.17533	-0.191744
108	0.338101	-0.364959	-0.248688	1.133939	-0.001579
109	0.144046	-0.472529	-0.02638	1.251299	-0.222907
110	0.583803	0.255402	0.014067	-0.112945	0.053343
111	-0.04557	1.197404	0.104075	0.390698	0.020197
112	-0.220115	0.188551	0.128129	-0.145891	1.260819
113	0.180644	0.210002	-0.204313	-0.144287	1.332646
114	-0.015095	-0.113967	0.199038	-0.206926	1.23593
115	-0.226999	-0.375486	-0.274502	-0.01184	0.97278
116	0.17084	-0.076499	1.519693	-0.015125	-0.072515
117	-0.040413	0.030313	-0.075057	0.160124	1.03021
118	0.427376	-0.181485	0.205608	0.897818	0.3241
119	-0.208371	1.018808	0.158191	-0.128526	-0.06766
120	-0.000181	-0.054011	0.248941	0.387914	0.813645
121	0.95834	-0.099013	0.29155	0.126854	-0.142381
122	0.378248	1.06674	0.129562	-0.142197	0.003275
123	-0.1264	0.045316	0.146487	0.168954	0.911805
124	0.019028	0.069558	1.192333	0.002832	0.011966
125	-0.234329	-0.303699	0.308253	0.289515	0.980035
126	-0.075611	-0.02454	1.266053	-0.078898	-0.068335
127	0.14787	0.17477	1.566798	0.062834	0.115213
128	-0.126099	0.111065	1.083683	0.172915	0.09894
129	0.269401	-0.124776	0.106249	0.099977	1.040162
130	-0.338652	0.081075	-0.080556	0.250922	1.534747
131	0.210389	1.14433	0.216902	0.175453	0.130767
132	-0.134771	0.934785	-0.10679	0.336147	0.108393
133	1.082441	-0.18073	-0.017925	-0.320942	-0.100174
134	0.776786	-0.021813	-0.150321	0.113531	0.126082
135	-0.079716	-0.296686	0.137412	-0.167073	0.669653
136	0.085245	1.25159	0.209402	0.061395	-0.115452
137	1.159748	-0.148393	-0.18936	-0.023033	-0.180689
138	0.110002	-0.533284	0.740251	0.885243	-0.016046
139	1.008964	0.49339	0.273337	-0.292221	-0.019286
140	-0.109868	0.127142	0.88615	0.357708	-0.179403
141	-0.463592	0.920336	-0.182927	-0.326398	-0.055826
142	0.442749	0.110358	0.147128	1.112632	-0.085143
143	0.102884	1.06054	0.088841	-0.136351	-0.617219
144	-0.133308	-0.537228	0.200153	1.037574	0.082715
145	0.764434	-0.134396	0.136343	-0.093747	-0.047682
146	0.110515	1.088804	0.00539	-0.112691	-0.029975
147	0.090813	-0.308303	1.288329	0.402853	0.276802
148	0.295718	-0.660452	0.044337	1.017122	-0.26138
149	0.343019	1.228352	-0.310486	0.230947	0.15331
150	-0.286901	0.300815	1.246329	-0.046319	0.094804
151	0.281094	-0.044006	1.058508	0.208811	-0.003684
152	0.19352	-0.132351	-0.244164	0.200303	0.99654
153	0.39539	-0.035802	-0.035399	1.051851	-0.025431
154	-0.014184	-0.311647	0.011978	-0.543424	0.915476
155	-0.12727	0.36271	0.109355	0.752483	-0.093607
156	-0.085822	-0.030338	1.178738	0.069151	-0.086058
157	0.011564	0.42701	-0.025242	0.94319	-0.343394
158	0.214912	0.270077	0.127213	-0.535635	1.066451
159	0.115472	0.071091	0.906019	-0.095179	-0.194713
160	0.172996	0.263948	1.223696	0.090175	-0.106337
161	1.274706	-0.005325	0.258579	0.189295	-0.058103
162	0.151967	1.015161	-0.123583	0.01996	0.002506
163	-0.198058	1.081573	-0.01517	-0.480677	0.06856
164	-0.182728	1.02075	0.003262	0.028664	-0.316544
165	0.114872	-0.932827	0.26683	0.877621	0.078796
166	0.381977	0.874314	-0.060882	-0.217753	-0.173222
167	-0.186635	0.226482	0.413473	0.911193	0.296239
168	0.044147	0.093963	1.06778	0.007025	-0.02031
169	1.11962	0.108329	-0.194531	-0.501721	-0.225429
170	-0.118566	-0.048975	0.681953	0.074813	-0.021907
171	1.537044	-0.1899	0.006323	0.301078	-0.016941
172	-0.079264	0.009908	0.917869	0.212653	0.251617
173	0.030834	0.26149	0.450543	0.03007	0.768022
174	-0.364636	-0.194692	0.264201	-0.292082	1.127992
175	1.170565	-0.208923	0.06114	-0.380952	-0.006561
176	-0.1092	0.92201	-0.010425	0.350293	0.212445
177	0.10604	0.382019	-0.431182	-0.065582	0.855897
178	0.08328	1.162811	0.213022	-0.090827	0.066917
179	0.212269	-0.136778	1.002233	-0.015811	-0.068324
180	0.87502	0.107974	-0.084465	0.152547	-0.490276
181	0.963483	0.198096	-0.22943	0.19092	0.365232
182	-0.18908	1.009509	-0.439734	-0.027868	0.124661
183	1.09418	0.172405	-0.148892	0.070162	0.042367
184	0.544651	0.240541	0.062708	0.014194	0.877461
185	0.561089	0.061244	-0.36098	1.104649	0.189092
186	0.809837	-0.567991	-0.085783	0.095837	-0.14443
187	0.131188	-0.231512	0.223736	0.175253	1.01179
188	-0.230585	0.065671	0.558512	0.954392	-0.243434
189	-0.192695	0.951835	-0.020563	0.413873	0.035465
190	-0.174904	0.08707	1.051543	-0.272732	0.104201
191	0.733718	0.177137	-0.086413	0.049323	0.791207
192	0.88055	0.342734	0.235844	0.200167	-0.051646
193	0.953555	0.272452	0.090288	0.323616	-0.275086
194	-0.046895	0.192974	1.103771	0.202183	0.100986
195	-0.207245	0.876314	0.154719	-0.298846	0.108175
196	0.042728	-0.023057	1.599403	0.010848	0.304548
197	0.185065	0.096874	-0.061268	0.310292	1.355227
198	0.177578	0.582493	0.073381	0.985677	0.264837
199	0.130319	-0.388464	-0.073407	-0.014413	1.189777
200	-0.104749	0.1693	-0.278427	-0.156559	1.02854
201	0.183043	-0.070962	-0.283594	1.050935	0.377384
202	0.213142	0.990258	0.083376	-0.353067	0.070346
203	0.046547	0.93831	0.133135	-0.015019	-0.148007
204	-0.127252	0.854522	-0.027942	-0.073565	-0.390531
205	-0.424324	1.111184	0.019476	0.197592	-0.122966
206	0.076762	0.381718	0.317475	0.040335	0.90387
207	-0.040999	-0.011406	0.846649	-0.00636	-0.041677
208	0.074851	0.278231	-0.057422	0.010512	0.976242
209	0.1925	0.251633	0.318164	0.040272	0.029337
210	0.231273	0.882255	-0.06386	-0.327632	0.082059
211	0.226278	-0.450993	0.237568	0.944629	-0.480814
212	0.101171	1.063196	0.076422	0.033683	0.180786
213	-0.464403	0.023941	-0.044966	0.958462	-0.527943
214	0.123502	-0.431014	0.741332	0.97444	-0.289454
215	-0.113871	-0.037618	-0.161645	0.301822	1.073453
216	0.144072	-0.097446	1.123594	-0.008629	0.198741
217	0.81122	-0.06955	0.113083	-0.17721	0.164605
218	0.807428	-0.191287	0.079589	-0.066747	0.117504
219	0.202785	0.010942	0.801429	0.213844	-0.07048
220	0.123173	-0.197055	-0.107821	0.08046	0.964685
221	0.089608	0.944161	-0.062371	-0.134099	-0.296095
222	-0.341362	1.15159	0.004851	-0.145329	-0.203254
223	0.716643	0.136861	-0.071346	-0.078042	-0.042098
224	0.213909	-0.265913	1.301659	0.150613	-0.016958
225	0.00365	1.050288	0.226459	0.212282	-0.301887
226	0.812095	-0.258172	-0.072032	0.214017	0.080435
227	1.166392	0.055273	-0.138964	-0.459803	-0.026603
228	-0.031658	-0.076613	1.10731	-0.012846	0.00711
229	0.897519	0.03412	-0.214209	0.074824	0.023219
230	0.057157	-0.092215	0.398086	0.077621	-0.243617
231	1.067386	-0.11596	0.16162	0.145637	-0.028879
232	0.990939	-0.264945	0.13656	0.013137	-0.133264
233	0.665021	-0.064074	-0.171228	0.160547	-0.048569
234	0.223035	0.45566	-0.191019	0.161271	0.823155
235	0.046236	1.306821	0.058005	0.159968	0.219819
236	0.227315	-0.078411	1.229904	-0.01775	-0.011367
237	-0.355483	0.149863	-0.377794	1.047421	-0.085649
238	-0.484047	-0.493789	-0.281402	0.928154	-0.448628
239	0.12775	0.005529	0.103324	0.731751	1.13173
240	0.056676	0.089878	-0.213462	0.854517	0.544462
241	0.152451	0.505028	0.131507	0.952841	-0.575433
242	-0.025009	0.856603	-0.152739	0.157178	0.214858
243	0.975205	0.187981	-0.012429	0.094474	0.43065
244	-0.153032	0.758011	0.161426	-0.293624	-0.097802
245	0.852781	-0.227064	0.060774	0.15463	-0.076527
246	-0.010214	0.905581	-0.372086	0.079447	-0.1683
247	-0.165211	-0.029187	1.124432	0.02486	0.038567
248	-0.151463	-0.262109	0.8848	0.143796	0.22925
249	0.240101	0.057444	1.254498	0.116068	0.073132
250	-0.171946	-0.119578	0.061821	0.433342	1.131248
251	-0.238647	-0.347129	0.068938	0.977202	0.013539
252	0.820523	-0.110713	-0.417303	-0.101321	0.099975
253	0.84669	0.11787	0.113292	-0.015111	0.129012
254	0.136273	0.020642	1.086167	-0.120933	-0.002715
255	0.599989	0.098481	-0.133523	0.060299	-0.151269
256	0.92521	-0.333138	0.198351	0.192634	0.077014
257	0.078861	-0.136011	-0.180925	-0.077904	1.094113
258	0.283979	1.201429	-0.088711	-0.171334	0.234721
259	0.326636	-0.193301	-0.324398	1.086799	0.062079
260	0.2274	-0.261836	-0.391662	1.050613	0.655463
261	1.056986	0.13677	0.151643	-0.258739	0.197621
262	-0.311266	0.884977	-0.065926	-0.196471	0.069786
263	1.122837	-0.097621	-0.008377	0.246874	-0.00657
264	1.326236	-0.060736	0.076497	0.157589	0.136386
265	0.122364	1.027912	-0.383913	-0.158542	0.086099
266	0.038183	0.471729	0.182962	-0.094368	1.129669
267	-0.150193	0.118845	1.003711	-0.119882	-0.009467
268	-0.228799	1.102434	-0.140381	0.053493	-0.16988
269	0.098838	0.96656	0.381252	0.177799	0.248547
270	0.052958	0.303174	0.004391	0.800415	-0.451247
271	-0.047973	0.230792	0.07148	1.078916	-0.112554
272	0.101954	0.202551	0.268803	-0.082612	1.177053
273	0.241834	0.614174	0.381457	0.981625	-0.275683
274	0.740557	-0.060998	0.167054	-0.147132	0.336554
275	0.069294	0.063677	-0.337692	0.26633	1.124913
276	-0.409302	0.200694	-0.167122	0.307908	0.9189
277	-0.08795	-0.138487	-0.213833	1.095132	-0.110549
278	-0.37958	0.149605	0.278043	0.958852	-0.594393
279	0.129476	-0.012919	1.185735	-0.02978	0.148716
280	0.026641	0.122941	1.163889	-0.254764	0.028591
281	-0.092036	-0.434286	0.326096	0.173789	0.874114
282	-0.214409	-0.222149	0.015006	1.169356	0.110265
283	-0.031411	0.008565	1.178425	-0.145037	0.153366
284	-0.109892	-0.221973	-0.030935	0.087616	1.106817
285	-0.173998	-0.050061	-0.091027	1.050009	0.00729
286	0.047576	1.034258	0.076906	-0.025629	0.07362
287	0.102657	0.035027	1.086517	-0.081834	0.119102
288	0.043359	-0.246785	0.1085	-0.310328	1.320895
289	1.077893	0.199934	-0.311392	-0.188348	0.363048
290	-0.24349	-0.152797	0.133421	0.108598	0.989121
291	0.060452	-0.25929	0.115278	0.911266	-0.410962
292	0.176618	0.764759	-0.289253	-0.081486	-0.031821
293	-0.396874	0.282449	0.188867	1.14873	0.426858
294	-0.261551	0.076959	1.006673	-0.003867	-0.08436
295	-0.180634	-0.233652	0.320852	0.282839	0.905121
296	-0.301378	0.787023	-0.067061	0.121269	0.198572
297	0.033667	-0.041596	0.456838	0.008601	0.070163
298	-0.142996	-0.2108	0.480682	0.014259	-0.020416
299	0.199227	-0.295442	-0.00311	1.086843	0.109336
300	-0.12768	0.410231	-0.106037	0.025926	0.923542
301	0.871376	0.100561	-0.306104	-0.141923	-0.173169
302	0.249508	0.000405	-0.11477	0.367117	1.191933
303	0.056008	1.198603	-0.045132	-0.25901	0.112809
304	0.043531	1.058049	-0.05625	0.334038	-0.105679
305	0.054045	-0.052172	0.306295	-0.420938	1.019017
306	0.078548	1.134977	-0.179575	0.041507	-0.156982
307	0.839532	0.058299	0.03062	0.058272	0.1532
308	0.100917	0.070493	-0.003862	0.87624	1.019172
309	-0.250847	-0.038204	-0.085588	-0.423727	0.895359
310	1.159357	0.081507	0.036812	-1.7e-05	0.230707
311	0.216863	-0.290837	1.12567	-0.14561	-0.026092
312	-0.14501	1.22252	-0.012315	0.18683	-0.148128
313	-0.017746	0.200594	-0.065009	-0.261569	0.838417
314	0.184616	-0.019568	-0.145599	-0.162631	1.014133
315	-0.285879	0.007993	0.299564	1.082605	-0.451764
316	-0.57817	-0.010789	0.162883	0.914167	-0.416331
317	0.061741	0.729873	-0.271646	0.968772	-0.142773
318	0.313957	-0.664131	-0.345093	-0.223749	1.052784
319	0.403165	1.274413	0.096256	0.324103	0.024315
320	0.075269	-0.133201	0.021769	0.976197	-0.077095
321	-0.130769	0.168094	-0.494547	1.065602	0.236249
322	0.106616	-0.007231	0.856755	-0.009135	0.008718
323	-0.074992	0.818751	-0.219496	-0.47747	0.023339
324	-0.346906	0.320331	0.482162	0.927194	-0.422797
325	0.901589	0.183338	0.185535	-0.078923	0.051995
326	-0.100442	0.110206	0.982821	0.040386	-0.160723
327	0.150736	-0.443725	0.829774	-0.341529	-0.251548
328	0.791632	0.235167	-0.072682	-0.296339	-0.274504
329	-0.20016	-0.319062	0.149114	-0.062739	0.993829
330	0.030657	0.037811	1.098881	-0.031325	0.059252
331	0.001456	-0.089906	1.395336	-0.031993	-0.006842
332	-0.160209	-0.082699	0.043503	-0.480017	0.768815
333	-0.095407	0.198976	1.036972	0.010341	0.213007
334	-0.021	0.072222	1.269114	-0.010377	0.022462
335	-0.511106	-0.010622	0.385347	0.904027	-0.205921
336	-0.153536	0.214883	-0.05782	0.916926	0.123663
337	0.023069	1.12028	0.166638	-0.139389	-0.080251
338	-0.143839	-0.442992	0.021159	0.904169	-0.322834
339	0.08066	0.068954	0.979509	0.009969	-0.104552
340	0.129412	1.024792	0.202322	-0.158762	-0.144336
341	-0.008328	0.998936	-0.32781	-0.039568	0.039303
342	-0.295502	-0.031059	0.818799	-0.090565	0.053527
343	-0.185114	1.257466	-0.05671	-0.076592	-0.059733
344	-0.035296	0.105856	0.944886	0.044309	-0.133896
345	-0.264986	-0.201764	0.238967	0.993367	-0.291347
346	1.10956	-0.245787	-0.09264	0.312023	-0.26228
347	-0.257642	0.866817	0.220357	-0.269203	-0.311715
348	0.177281	0.840915	-0.297947	-0.041499	-0.043609
349	-0.304061	0.756509	-0.102617	0.053157	-0.116557
350	-0.10975	-0.032752	0.555076	0.197487	-0.065166
351	0.811344	0.086078	-0.283416	0.127688	0.117901
352	-0.022541	1.059914	-0.173978	0.099029	0.041209
353	0.914663	-0.292183	-0.005445	-0.042855	0.191705
354	-0.104111	0.188759	1.276104	0.120415	0.284412
355	0.425462	0.230263	0.324199	0.936087	-0.143877
356	0.280177	-0.195637	-0.091079	-0.271928	0.90238
357	-0.168477	0.057597	0.158428	0.911789	-0.209138
358	0.14838	0.282307	1.094849	-0.385327	-0.172893
359	1.124021	0.225224	-0.067658	-0.109976	-0.045277
360	-0.182115	0.053228	0.120201	0.478563	0.809555
361	0.955027	0.162899	-0.213358	0.004421	-0.136668
362	0.020802	0.046969	1.277919	-0.057094	0.388342
363	-0.09099	0.400049	-0.13469	0.131213	1.054049
364	-0.26005	-0.583461	0.363676	-0.102636	1.179689
365	0.127492	-0.05401	1.090297	-0.271099	0.173154
366	0.939793	0.184468	0.03282	0.163254	-0.0556
367	0.516308	0.076078	0.478396	-0.22788	0.941898
368	1.031389	-0.054685	0.594203	0.091499	-0.196632
369	0.805268	0.245433	-0.196814	-0.011683	-0.335773
370	1.18884	-0.075015	-0.015173	0.117751	-0.3812
371	-0.324499	1.209344	-0.101168	0.355447	0.04369
372	0.101245	0.017324	0.02796	1.049998	-0.070358
373	0.02604	0.147832	1.127658	0.148103	-0.08274
374	1.057256	0.036774	-0.045046	-0.042663	0.149835
375	-0.286589	0.046792	0.973774	-0.253176	0.017507
376	0.208327	0.220786	0.359055	0.919799	0.184077
377	1.012633	0.099345	-0.108561	-0.071957	-0.424802
378	-0.002709	0.11458	-0.327671	-0.16115	1.048826
379	0.825504	-0.063042	-0.069479	-0.062138	-0.181332
380	-0.176318	0.870345	0.006535	0.246602	-0.025081
381	0.220295	0.320757	0.01491	1.001583	-0.235922
382	-0.135294	-0.063789	-0.444593	-0.101481	0.951838
383	-0.188929	0.287966	-0.387689	0.919613	0.245721
384	-0.309188	0.190724	-0.002683	1.092073	-0.063159
385	0.696985	-0.305051	-0.379178	-0.198297	1.146147
386	0.687152	0.113826	0.127969	0.114001	-0.084724
387	-0.01899	-0.248894	0.039066	-0.183173	1.02725
388	-0.006336	0.11278	0.229013	1.053855	-0.677595
389	0.279747	-0.0717	-0.207884	-0.110477	1.06985
390	-0.022219	0.963764	0.089746	0.01069	0.139765
391	-0.008568	-0.269252	0.115059	0.470397	1.128575
392	0.245256	0.875647	0.252447	-0.193284	0.095081
393	0.281759	-0.020349	0.994011	0.069178	0.456769
394	0.144713	0.178046	-0.082187	0.947338	0.00412
395	1.652408	-0.299815	-0.064692	-0.190034	0.011979
396	1.188105	0.02445	-0.136103	0.026219	-0.057191
397	0.736396	0.020111	-0.495206	-0.461638	0.065707
398	0.000729	0.258136	-0.070831	0.235255	0.919016
399	0.024073	0.170353	0.073535	0.358592	1.201379
400	1.274704	0.066994	-0.157032	0.052609	0.130087
401	0.214078	0.908725	0.248849	-0.032157	-0.327363
402	0.747548	0.009949	0.401	-0.380586	-0.358465
403	-0.030357	0.071107	0.97265	-0.120982	-0.00327
404	0.513089	-0.225938	-0.454014	1.079214	0.450709
405	0.221642	0.305745	0.314083	-0.093216	0.851014
406	-0.473863	0.29357	0.019474	1.109339	-0.121649
407	0.023587	1.082443	0.259673	0.022246	0.267939
408	0.055004	-0.021617	-0.467664	0.994538	-0.21623
409	0.528836	-0.465098	-0.389062	-0.364209	1.142227
410	-0.000523	-0.314838	0.079673	-0.200537	0.847494
411	-0.18084	0.293613	0.292053	-0.086729	1.154631
412	0.187196	-0.250853	0.76182	-0.081026	0.107755
413	1.143348	0.149871	0.042381	-0.05292	-0.056063
414	0.814073	-0.346642	0.057429	-0.076618	-0.079346
415	0.288829	0.234795	-0.661977	0.996943	0.172807
416	0.025937	0.199977	-0.412981	-0.031351	1.199957
417	0.06408	0.947665	-0.229187	-0.074273	0.131828
418	0.131913	1.060608	0.22689	-0.116159	0.314799
419	0.118833	-0.447694	-0.208318	0.133898	0.880077
420	0.280472	-0.113878	1.688749	0.060778	-0.057239
421	0.083811	-0.128834	1.104149	0.036729	-0.003585
422	0.283644	1.140665	0.288761	-0.026743	-0.112
423	0.007672	-0.096307	0.633197	0.134795	0.034347
424	-0.019016	0.139913	0.040994	0.393312	1.019492
425	0.001991	0.923683	-0.05371	-0.056846	0.010782
426	0.255651	-0.436176	-0.143613	1.101107	-0.070467
427	-0.015842	1.321027	-0.107782	-0.444246	-0.197814
428	-0.841025	0.09443	-0.230391	1.067029	0.513425
429	0.391717	-0.102988	-0.122504	0.781109	0.232784
430	0.081596	0.021066	0.668994	0.257381	0.120211
431	0.878068	-0.194303	-0.279453	-0.070802	0.021432
432	0.088957	-0.106451	1.04153	-0.119442	0.330207
433	1.028496	-0.276036	0.541927	-0.100097	-0.018224
434	0.30735	-0.064258	0.712118	-0.259989	-0.013705
435	-0.131779	0.257255	-0.235905	0.176289	1.312317
436	0.96641	-0.305808	0.009002	0.026019	-0.07501
437	0.211411	-0.144269	1.55758	-0.070338	-0.116035
438	-0.141041	0.079149	1.407311	-0.257541	-0.228028
439	0.222039	-0.321751	1.167389	-0.205595	-0.152272
440	0.052154	0.992248	-0.111098	0.233497	-0.16069
441	-0.071665	0.25887	-0.621339	1.045097	-0.551898
442	-0.097903	1.06936	0.206559	0.193372	0.080477
443	-0.137149	0.003656	0.086131	0.138014	0.987063
444	0.051186	-0.176549	0.954415	0.020218	-0.394095
445	-0.278776	1.178642	0.266929	-0.257712	-0.006777
446	1.072605	0.392963	-0.306478	-0.283614	-0.10255
447	1.09812	0.294662	-0.636981	0.248243	-0.120293
448	0.218254	0.22279	-0.236034	0.050391	1.010497
449	-0.056585	-0.078988	1.484873	0.117813	-0.085308
450	0.206089	0.043089	0.567448	0.187057	0.041582
451	0.181007	1.24578	0.253464	-0.357159	0.136067
452	0.149003	-0.248006	0.50372	0.086747	1.166146
453	0.056879	-0.403641	-0.212142	0.856019	-0.06513
454	0.236429	0.476557	0.078532	-0.174796	0.906187
455	0.259115	0.936423	-0.003086	-0.312437	-0.00899
456	0.103293	-0.524149	0.760453	0.811454	-0.375939
457	0.417501	-0.66464	0.165398	-0.03413	1.128649
458	-0.11827	0.062231	1.221963	-0.370306	0.006734
459	1.043352	-0.371418	-0.169235	0.848722	-0.688888
460	0.091554	0.143811	0.959833	0.142336	0.145768
461	0.982784	0.066302	0.060608	0.535766	0.665686
462	0.15806	-0.464736	-0.155307	1.03097	-0.099158
463	0.133877	0.174767	0.051271	0.099992	1.22874
464	-0.024824	0.186907	0.115277	0.217883	0.685846
465	-0.027024	0.93781	0.306407	0.017722	0.005881
466	0.198388	-0.453866	0.917918	-0.360016	-0.186539
467	0.073008	0.178622	1.188571	0.158514	0.201827
468	0.421651	-0.057686	-0.195836	0.273888	0.807342
469	0.839092	0.063192	-0.125462	0.050966	-0.177815
470	0.076213	0.960232	-0.029084	0.113994	0.00619
471	-0.146464	-0.019631	1.344647	0.057423	-0.06406
472	0.184691	0.105602	-0.244353	1.049505	0.073921
473	0.473833	-0.245886	-0.094784	0.958547	-0.564032
474	-0.086422	0.244708	0.976874	-0.132546	0.142582
475	-0.183978	0.97361	0.287408	0.125203	0.040855
476	0.958635	0.038167	0.223441	0.346097	0.104431
477	1.03787	0.049563	0.290131	0.310539	0.153507
478	0.155957	0.228784	1.045833	0.020124	-0.238585
479	-0.278619	1.014098	-0.034476	-0.320489	0.3432
480	0.117448	-0.87771	0.004181	-0.489196	1.409098
481	-0.149731	-0.045825	1.165318	0.090634	-0.050674
482	0.156993	1.085276	-0.031525	-0.475416	-0.252655
483	1.280758	-0.072476	0.13927	-0.015107	-0.126925
